1 0.3339194353 692 3116 -1102 4000200 4000200 0 -837 -3071 955 3970425 3970425 0 145 -45 147 29775 29775 0
2 0.6154609367 718 3128 -1100 4000400 4000400 0 -862 -3082 952 3970624 3970624 0 144 -46 148 29776 29776 0
3 0.9306841274 724 3122 -1108 4000600 4000600 0 -868 -3076 960 3970824 3970824 0 144 -46 148 29776 29776 0
4 1.266215456 736 3108 -1120 4000800 4000800 0 -880 -3064 974 3971020 3971020 0 144 -44 146 29780 29780 0
5 1.551839302 758 3132 -1130 4001000 4001000 0 -901 -3087 983 3971219 3971219 0 143 -45 147 29781 29781 0
6 1.841209311 778 3138 -1112 4001200 4001200 0 -921 -3093 965 3971417 3971417 0 143 -45 147 29783 29783 0
7 2.156072722 786 3122 -1138 4001400 4001400 0 -931 -3077 993 3971615 3971615 0 145 -45 145 29785 29785 0
8 2.483109732 758 3104 -1142 4001600 4001600 0 -900 -3056 996 3971812 3971812 0 142 -48 146 29788 29788 0
9 2.785601131 776 3080 -1152 4001800 4001800 0 -918 -3032 1006 3972012 3972012 0 142 -48 146 29788 29788 0
10 3.087941542 766 3090 -1166 4002000 4002000 0 -909 -3041 1021 3972211 3972211 0 143 -49 145 29789 29789 0
11 3.371997276 758 3078 -1156 4002200 4002200 0 -902 -3030 1012 3972410 3972410 0 144 -48 144 29790 29790 0
12 3.651015799 762 3070 -1168 4002400 4002400 0 -907 -3023 1023 3972609 3972609 0 145 -47 145 29791 29791 0
13 3.991560664 768 3058 -1178 4002600 4002600 0 -916 -3012 1036 3972804 3972804 0 148 -46 142 29796 29796 0
14 4.331520557 758 3058 -1178 4002800 4002800 0 -905 -3013 1035 3973003 3973003 0 147 -45 143 29797 29797 0
15 4.632807013 770 3058 -1188 4003000 4003000 0 -917 -3013 1047 3973201 3973201 0 147 -45 141 29799 29799 0
16 4.952779697 778 3068 -1192 4003200 4003200 0 -927 -3025 1053 3973399 3973399 0 149 -43 139 29801 29801 0
17 5.266620795 768 3078 -1190 4003400 4003400 0 -914 -3034 1048 3973596 3973596 0 146 -44 142 29804 29804 0
18 5.571825828 766 3074 -1182 4003600 4003600 0 -912 -3030 1040 3973796 3973796 0 146 -44 142 29804 29804 0
19 5.864514 764 3076 -1172 4003800 4003800 0 -909 -3031 1031 3973995 3973995 0 145 -45 141 29805 29805 0
20 6.173647603 778 3072 -1158 4004000 4004000 0 -922 -3026 1018 3974194 3974194 0 144 -46 140 29806 29806 0
21 6.467418709 754 3054 -1140 4004200 4004200 0 -899 -3009 999 3974393 3974393 0 145 -45 141 29807 29807 0
22 6.773117737 754 3050 -1130 4004400 4004400 0 -899 -3005 989 3974593 3974593 0 145 -45 141 29807 29807 0
23 7.066574653 738 3024 -1154 4004600 4004600 0 -884 -2982 1010 3974790 3974790 0 146 -42 144 29810 29810 0
24 7.394287417 740 3024 -1158 4004800 4004800 0 -886 -2982 1010 3974986 3974986 0 146 -42 148 29814 29814 0
25 7.699867805 696 3044 -1134 4005000 4005000 0 -844 -3002 986 3975184 3975184 0 148 -42 148 29816 29816 0
26 8.000312306 692 3036 -1174 4005200 4005200 0 -841 -2993 1027 3975383 3975383 0 149 -43 147 29817 29817 0
27 8.300978481 680 3044 -1194 4005400 4005400 0 -830 -3002 1048 3975582 3975582 0 150 -42 146 29818 29818 0
28 8.592422351 704 3054 -1196 4005600 4005600 0 -854 -3012 1050 3975782 3975782 0 150 -42 146 29818 29818 0
29 8.861377502 686 3046 -1212 4005800 4005800 0 -836 -3004 1066 3975980 3975980 0 150 -42 146 29820 29820 0
30 9.118772599 668 3058 -1192 4006000 4006000 0 -818 -3016 1046 3976180 3976180 0 150 -42 146 29820 29820 0
31 9.384578755 654 3058 -1196 4006200 4006200 0 -803 -3017 1051 3976379 3976379 0 149 -41 145 29821 29821 0
32 9.682767397 618 3016 -1184 4006400 4006400 0 -768 -2972 1038 3976576 3976576 0 150 -44 146 29824 29824 0
33 9.957852584 614 3016 -1184 4006600 4006600 0 -762 -2970 1036 3976772 3976772 0 148 -46 148 29828 29828 0
34 10.22173584 602 3004 -1192 4006800 4006800 0 -750 -2958 1044 3976972 3976972 0 148 -46 148 29828 29828 0
35 10.51308945 612 3006 -1192 4007000 4007000 0 -760 -2962 1046 3977170 3977170 0 148 -44 146 29830 29830 0
36 10.82430048 616 3012 -1184 4007200 4007200 0 -766 -2968 1038 3977368 3977368 0 150 -44 146 29832 29832 0
37 11.13083869 616 3008 -1200 4007400 4007400 0 -764 -2962 1052 3977566 3977566 0 148 -46 148 29834 29834 0
38 11.40823386 590 3018 -1222 4007600 4007600 0 -738 -2974 1074 3977764 3977764 0 148 -44 148 29836 29836 0
39 11.69966129 576 3020 -1198 4007800 4007800 0 -725 -2977 1051 3977963 3977963 0 149 -43 147 29837 29837 0
40 11.9886555 544 3022 -1204 4008000 4008000 0 -693 -2977 1057 3978161 3978161 0 149 -45 147 29839 29839 0
41 12.29799658 530 3020 -1236 4008200 4008200 0 -680 -2972 1088 3978358 3978358 0 150 -48 148 29842 29842 0
42 12.62085366 516 3022 -1238 4008400 4008400 0 -668 -2972 1088 3978556 3978556 0 152 -50 150 29844 29844 0
43 12.90624235 514 3006 -1242 4008600 4008600 0 -666 -2956 1092 3978756 3978756 0 152 -50 150 29844 29844 0
44 13.25087198 516 3020 -1230 4008800 4008800 0 -668 -2970 1080 3978956 3978956 0 152 -50 150 29844 29844 0
45 13.54327024 530 3000 -1220 4009000 4009000 0 -683 -2949 1069 3979155 3979155 0 153 -51 151 29845 29845 0
46 13.81879332 530 3006 -1218 4009200 4009200 0 -684 -2956 1066 3979354 3979354 0 154 -50 152 29846 29846 0
47 14.15063721 528 3036 -1252 4009400 4009400 0 -682 -2986 1100 3979554 3979554 0 154 -50 152 29846 29846 0
48 14.45417464 516 3046 -1226 4009600 4009600 0 -667 -2993 1077 3979751 3979751 0 151 -53 149 29849 29849 0
49 14.73889071 512 3052 -1230 4009800 4009800 0 -663 -2999 1081 3979951 3979951 0 151 -53 149 29849 29849 0
50 14.99833881 510 3046 -1222 4010000 4010000 0 -660 -2994 1072 3980150 3980150 0 150 -52 150 29850 29850 0
51 15.31285345 526 3036 -1224 4010200 4010200 0 -675 -2983 1075 3980349 3980349 0 149 -53 149 29851 29851 0
52 15.62235845 540 3048 -1214 4010400 4010400 0 -688 -2996 1066 3980548 3980548 0 148 -52 148 29852 29852 0
